quantity_match,unit_match,price_match,price_per_unit_match,is_promo,promo_price_per_unit_match,brand,description,image_url,origin,price,price_per_unit,product_id,promo_price,shelter_child,shelter_main,shelter_parent,url,shelter,is_available,clean_name,ean,is_frozen
0.23,kg,0.85,3.7,False,0.85,,Pêches  Douceur du Verger Au sirop - 230g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1426012&use=l&cat=p&typeid=i,,0.85 €,3.70 € / kg,59539,0.85 €,Fruits au sirop,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-59539-Peches-Douceur-du-Verger.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Fruits au sirop']",,pêches fondue au sirop 3,3564700865354,False
0.455,kg,1.96,4.31,False,1.96,St Mamet,Poires au sirop St Mamet Poires Williams - 455g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1640267&use=l&cat=p&typeid=i,,1.96 €,4.31 € / kg,19240,1.96 €,Fruits au sirop,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-19240-Poires-au-sirop-St-Mamet.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Fruits au sirop']",,poivres au sirop rumsteak et poivres 5,3080920100261,False
0.225,kg,1.29,5.73,False,1.29,St Mamet,Poires williams St Mamet  225g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1576644&use=l&cat=p&typeid=i,,1.29 €,5.73 € / kg,62730,1.29 €,Fruits au sirop,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-62730-Poires-williams-St-Mamet-.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Fruits au sirop']",,poivres rumsteak et 5,3080920100254,false
0.455,kg,1.75,3.85,False,1.75,Douceur du verger,Poires william  au sirop  Douceur du verger - 455g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1101482&use=l&cat=p&typeid=i,,1.75 €,3.85 € / kg,61634,1.75 €,Fruits au sirop,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-61634-Poires-william-au-sirop-.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Fruits au sirop']",,poivres au sirop fondue 5,3564700865316,False
0.475,kg,2.97,6.25,False,2.97,St Mamet,Abricots pelés St Mamet Boîte 4/4 475g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1625385&use=l&cat=p&typeid=i,,2.97 €,6.25 € / kg,41265,2.97 €,Fruits au sirop,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-41265-Abricots-peles-St-Mamet.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Fruits au sirop']",,abricot el rumsteak et boite 5,3080920100032,False
0.475,kg,1.97,4.15,False,1.97,,Abricot au sirop  Douceur du Verger - 475g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1184055&use=l&cat=p&typeid=i,,1.97 €,4.15 € / kg,62731,1.97 €,Fruits au sirop,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-62731-Abricot-au-sirop-.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Fruits au sirop']",,abricot au sirop fondue 5,3564700863084,False
0.5,kg,1.65,3.3,False,1.65,Bio Village,Sucre de canne Bio Village pure - En poudre - 500g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1256846&use=l&cat=p&typeid=i,,1.65 €,3.30 € / kg,33306,1.65 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-33306-Sucre-de-canne-Bio-Village.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre de canne la purée en poudre 5,3564707102513,false
0.5,kg,1.67,3.34,False,1.67,Bio Village,Sucre de canne Bio Village Blonds - En morceaux - 500g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1256843&use=l&cat=p&typeid=i,,1.67 €,3.34 € / kg,25790,1.67 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-25790-Sucre-de-canne-Bio-Village.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre de canne la blé en morceaux 5,3564707091831,False
0.23,kg,2.69,11.7,False,2.69,Daddy,Sucre profil pack Daddy Fleur de coco Bio - 230g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1748570&use=l&cat=p&typeid=i,,2.69 €,11.70 € / kg,98280,2.69 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-98280-Sucre-profil-pack-Daddy.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre fleur de coco 3,3165437010101,false
0.75,kg,2.13,2.84,False,2.13,Daddy,Sucre de canne Bio Daddy En poudre - 750g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1624557&use=l&cat=p&typeid=i,,2.13 €,2.84 € / kg,19209,2.13 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-19209-Sucre-de-canne-Bio-Daddy.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre de canne en poudre 5,3165433850008,false
0.5,kg,2.3,4.6,False,2.3,,Sucre de canne Bio Ethiquable En poudre - 500g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1608809&use=l&cat=p&typeid=i,,2.30 €,4.60 € / kg,19114,2.30 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-19114-Sucre-de-canne-Bio-Ethiquable.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre de canne île en poudre 5,3760091720207,false
0.5,kg,2.4,4.8,False,2.4,Alter Eco,Sucre de canne Bio Alter Eco Max Havelaar - En poudre 500g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1611296&use=l&cat=p&typeid=i,,2.40 €,4.80 € / kg,14706,2.40 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-14706-Sucre-de-canne-Bio-Alter-Eco.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre de canne cabecou la en poudre 5,3700214610480,False
0.749,kg,1.67,2.23,False,1.67,Daddy,Sucre de canne Daddy Demi morceaux - 750g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1554661&use=l&cat=p&typeid=i,,1.67 €,2.23 € / kg,51004,1.67 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-51004-Sucre-de-canne-Daddy.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre de canne demi-sel morceaux 5,3165430121255,False
1.0,kg,2.13,2.13,False,2.13,Daddy,Sucre de canne Daddy Petits morceaux - 1kg,https://fd4-photos.leclercdrive.fr/image.ashx?id=1604915&use=l&cat=p&typeid=i,,2.13 €,2.13 € / kg,63170,2.13 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-63170-Sucre-de-canne-Daddy.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre de canne petits morceaux,3165433612002,false
1.0,kg,1.65,1.65,False,1.65,Daddy,Sucre de canne Daddy en poudre Cassonade - 1kg,https://fd4-photos.leclercdrive.fr/image.ashx?id=1604456&use=l&cat=p&typeid=i,,1.65 €,1.65 € / kg,19698,1.65 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-19698-Sucre-de-canne-Daddy-en-poudre.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre de canne en poudre cassonade,3165432530000,False
0.752,kg,1.21,1.61,False,1.21,,Sucre de canne Teva Roux Cassonade 750g,https://fd4-photos.leclercdrive.fr/image.ashx?id=733589&use=l&cat=p&typeid=i,,1.21 €,1.61 € / kg,32293,1.21 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-32293-Sucre-de-canne-Teva-Roux.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre de canne roux cassonade 5,3564700659076,False
0.75,kg,1.62,2.16,False,1.62,,Sucre cassonade Béghin Say En poudre - 750g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1654257&use=l&cat=p&typeid=i,,1.62 €,2.16 € / kg,36711,1.62 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-36711-Sucre-cassonade-Beghin-Say.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre cassonade en poudre 5,3174660084513,False
1.0,kg,1.5,1.5,False,1.5,,Sucre Teva En morceaux - 1kg,https://fd4-photos.leclercdrive.fr/image.ashx?id=733585&use=l&cat=p&typeid=i,,1.50 €,1.50 € / kg,31918,1.50 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-31918-Sucre-Teva.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre en morceaux,3564700661420,False
1.0,kg,1.06,1.06,False,1.06,,Sucre en morceaux Beghin Say 1kg,https://fd4-photos.leclercdrive.fr/image.ashx?id=1558279&use=l&cat=p&typeid=i,,1.06 €,1.06 € / kg,96290,1.06 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-96290-Sucre-en-morceaux-Beghin-Say.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre en morceaux,3174660115750,false
0.475,kg,1.49,3.14,False,1.49,,Sucre Perruche Ambre Beghin Say Mini morceaux irréguliers  475g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1651559&use=l&cat=p&typeid=i,,1.49 €,3.14 € / kg,76899,1.49 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-76899-Sucre-Perruche-Ambre-Beghin-Say.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre mini morceaux 5,3174660112223,False
1.0,kg,0.74,0.74,False,0.74,,Sucre Eco+ En morceaux - 1kg,https://fd4-photos.leclercdrive.fr/image.ashx?id=1466271&use=l&cat=p&typeid=i,,0.74 €,0.74 € / kg,16536,0.74 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-16536-Sucre-Eco.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre cabecou en morceaux,3450970069052,False
1.0,kg,0.89,0.89,False,0.89,Daddy,Sucre en Poudre Daddy 1kg,https://fd4-photos.leclercdrive.fr/image.ashx?id=1596038&use=l&cat=p&typeid=i,,0.89 €,0.89 € / kg,8391,0.89 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-8391-Sucre-en-Poudre-Daddy.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre en poudre,3165430630009,False
0.752,kg,0.76,1.01,False,0.76,Daddy,Sucre en poudre Daddy 750g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1582154&use=l&cat=p&typeid=i,,0.76 €,1.01 € / kg,7146,0.76 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-7146-Sucre-en-poudre-Daddy.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre en poudre 5,3165433710005,False
0.75,kg,1.11,1.48,False,1.11,,Sucre en poudre Béghin Say 750g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1586907&use=l&cat=p&typeid=i,,1.11 €,1.48 € / kg,19702,1.11 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-19702-Sucre-en-poudre-Beghin-Say.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre en poudre 5,3174660084612,False
1.0,kg,0.69,0.69,False,0.69,,Sucre en poudre Eco+ Sachet 1kg,https://fd4-photos.leclercdrive.fr/image.ashx?id=790789&use=l&cat=p&typeid=i,,0.69 €,0.69 € / kg,26151,0.69 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-26151-Sucre-en-poudre-Eco.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre en poudre cabecou et,3450970069069,False
0.5,kg,2.26,4.52,False,2.26,Daddy,Sucre bûchettes Daddy Distributeur x100 500g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1554673&use=l&cat=p&typeid=i,,2.26 €,4.52 € / kg,36705,2.26 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-36705-Sucre-buchettes-Daddy.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre et di 5,3165431690002,False
0.5,kg,0.98,1.96,False,0.98,Daddy,Sucre Glace Daddy Saupoudreuse 500g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1554664&use=l&cat=p&typeid=i,,0.98 €,1.96 € / kg,9270,0.98 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-9270-Sucre-Glace-Daddy.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre glace au 5,3165432640006,False
1.0,kg,1.95,1.95,False,1.95,Daddy,Sucre glace Daddy Sachet 1kg,https://fd4-photos.leclercdrive.fr/image.ashx?id=1554667&use=l&cat=p&typeid=i,,1.95 €,1.95 € / kg,36706,1.95 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-36706-Sucre-glace-Daddy.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre glace et,3165432560007,False
0.3,kg,0.82,2.73,False,0.82,,Sucre glace Teva Saupoudreuse - 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1066840&use=l&cat=p&typeid=i,,0.82 €,2.73 € / kg,54487,0.82 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-54487-Sucre-glace-Teva.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre glace au 3,3564700840139,False
0.031,kg,3.24,104.52,False,3.24,Canderel,Edulcorant sucralose Canderel Briquet x300,https://fd4-photos.leclercdrive.fr/image.ashx?id=1654266&use=l&cat=p&typeid=i,,3.24 €,104.52 € / kg,30573,3.24 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-30573-Edulcorant-sucralose-Canderel.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,édulcorant sucré de brique 3,3329757002967,False
0.075,kg,1.58,21.07,False,1.58,,Edulcorant poudre Edulcorel Sucralose 75g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1466277&use=l&cat=p&typeid=i,,1.58 €,21.07 € / kg,36726,1.58 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-36726-Edulcorant-poudre-Edulcorel.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,édulcorant poudre el sucré 5,3564700698372,False
0.017,kg,1.52,89.41,False,1.52,,Edulcorant sucralose Edulcorel x300 comprimés 16.5g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1466280&use=l&cat=p&typeid=i,,1.52 €,89.41 € / kg,36718,1.52 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-36718-Edulcorant-sucralose-Edulcorel.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,édulcorant sucré el 3 5,3564700698389,False
0.08,kg,2.38,29.75,False,2.38,Canderel,Edulcorant Canderel Po,https://fd4-photos.leclercdrive.fr/image.ashx?id=1580541&use=l&cat=p&typeid=i,,2.38 €,29.75 € / kg,39770,2.38 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-39770-Edulcorant-Canderel.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,édulcorant de pommé,3329757003506,False
0.051,kg,5.27,103.33,False,5.27,Canderel,Recharge distributeur Canderel Comprimés x600 - 51g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1643123&use=l&cat=p&typeid=i,,5.27 €,103.33 € / kg,25465,5.27 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-25465-Recharge-distributeur-Canderel.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,di de 5,3329757000529,False
0.005,kg,1.34,268.0,False,1.34,,Edulcorant Edulcorel Stevia 100 comprimés 5g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1729320&use=l&cat=p&typeid=i,,1.34 €,268.00 € / kg,23223,1.34 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-23223-Edulcorant-Edulcorel.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,édulcorant el 5,3564700580035,False
0.075,kg,1.29,17.2,False,1.29,,Edulcorant Edulcorel Stevia poudre 75g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1739198&use=l&cat=p&typeid=i,,1.29 €,17.20 € / kg,23224,1.29 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-23224-Edulcorant-Edulcorel.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,édulcorant el poudre 5,3564700580042,False
0.06,kg,2.85,47.5,False,2.85,,Edulcorant Pure Via Stick x40 - 60g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1680757&use=l&cat=p&typeid=i,,2.85 €,47.50 € / kg,106265,2.85 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-106265-Edulcorant-Pure-Via.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,édulcorant purée batavia,3329757003735,False
0.13,kg,4.9,37.69,False,4.9,,Edulcorant Pure Via Boite de 65 morceaux - 130g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1681159&use=l&cat=p&typeid=i,,4.90 €,37.69 € / kg,106269,4.90 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-106269-Edulcorant-Pure-Via.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,édulcorant purée batavia boite de 5 morceaux 3,3329757003728,False
0.25,kg,5.56,22.24,False,5.56,,Sucre Doypack Pure Via Poudre cristalisée - 250g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1681156&use=l&cat=p&typeid=i,,5.56 €,22.24 € / kg,106271,5.56 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-106271-Sucre-Doypack-Pure-Via.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,sucre purée batavia poudre 5,3329757002998,False
0.5,kg,2.33,4.66,False,2.33,,Fructose Vivis Boîte 500g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1565191&use=l&cat=p&typeid=i,,2.33 €,4.66 € / kg,19275,2.33 €,Sucres et édulcorants,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-19275-Fructose-Vivis.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Sucres et édulcorants']",,boite 5,3177710001416,False
1.0,kg,2.03,2.03,False,2.03,,Farine bio type 65 Lemaire 1kg,https://fd4-photos.leclercdrive.fr/image.ashx?id=1627947&use=l&cat=p&typeid=i,,2.03 €,2.03 € / kg,76897,2.03 €,Farines,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-76897-Farine-bio-type-65-Lemaire.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Farines']",,farine 5 île,3483050001727,false
1.0,kg,1.12,1.12,False,1.12,Coeur de Blé,Farine Coeur de Blé Pour gateaux - 1kg,https://fd4-photos.leclercdrive.fr/image.ashx?id=1571578&use=l&cat=p&typeid=i,,1.12 €,1.12 € / kg,80724,1.12 €,Farines,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-80724-Farine-Coeur-de-Ble.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Farines']",,farine coeur de blé pour au,3307350001853,False
0.035,kg,0.95,27.14,False,0.95,Vahiné,Poudre à lever bio Vahiné 5 sachets - 35g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1717516&use=l&cat=p&typeid=i,,0.95 €,27.14 € / kg,71460,0.95 €,Levures,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-71460-Poudre-a-lever-bio-Vahine.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Levures']",,poudre île 5 et 5,3179142056590,False
0.08,kg,1.33,16.63,False,1.33,,Poudre à lever La Pateliere Sans gluten/phosphate- 8x10g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1642295&use=l&cat=p&typeid=i,,1.33 €,16.63 € / kg,59064,1.33 €,Levures,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-59064-Poudre-a-lever-La-Pateliere.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Levures']",,poudre île la el en,3278584330142,False
0.08,kg,1.15,14.38,False,1.15,,Poudre à lever La Pateliere 8x10g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1642097&use=l&cat=p&typeid=i,,1.15 €,14.38 € / kg,59056,1.15 €,Levures,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-59056-Poudre-a-lever-La-Pateliere.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Levures']",,poudre île la el,3278586912018,False
0.08,kg,1.15,14.38,False,1.15,,Poudre à lever La Pateliere Sans gluten/ phosphate - 8x10g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1642265&use=l&cat=p&typeid=i,,1.15 €,14.38 € / kg,59061,1.15 €,Levures,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-59061-Poudre-a-lever-La-Pateliere.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Levures']",,poudre île la el en,3278584331040,false
0.027,kg,2.71,100.37,False,2.71,,Levure boulangère La Pateliere Bio - 3x9g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1558438&use=l&cat=p&typeid=i,,2.71 €,100.37 € / kg,59063,2.71 €,Levures,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-59063-Levure-boulangere-La-Pateliere.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Levures']",,levure la la el 3,3278584330159,false
0.088,kg,0.62,7.05,False,0.62,Alsa,Levure chimique Alsa 8x11g - 88g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1712135&use=l&cat=p&typeid=i,,0.62 €,7.05 € / kg,40631,0.62 €,Levures,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-40631-Levure-chimique-Alsa.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Levures']",,levure chimique balsamique,8712100724572,False
0.066,kg,0.2,3.03,False,0.2,Tablier Blanc,Levure chimique Tablier Blanc x6 sachets,https://fd4-photos.leclercdrive.fr/image.ashx?id=778545&use=l&cat=p&typeid=i,,0.20 €,3.03 € / kg,1861,0.20 €,Levures,Epicerie sucrée,"Desserts, Sucres et Farines",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-1861-Levure-chimique-Tablier-Blanc.aspx,"['Epicerie sucrée', 'Desserts, Sucres et Farines', 'Levures']",,levure chimique blé blanc et,3564700029893,False
